price,bedroom,bathroom,land_area,building_area,location
650.0,3,1,120,100,"Sidoarjo, Surabaya"
1500.0,3,3,180,150,"Kenjeran, Surabaya"
1800.0,3,3,90,120,"Manyar, Surabaya"
1950.0,3,3,82,120,"Manyar, Surabaya"
1500.0,4,3,114,170,"Manyar, Surabaya"
2000.0,3,2,168,220,"Rungkut, Surabaya"
1700.0,4,2,160,250,"Rungkut, Surabaya"
1700.0,3,3,75,100,"Rungkut, Surabaya"
760.0,1,1,72,46,"Citraland, Surabaya"
1500.0,3,2,108,90,"Semolowaru, Surabaya"
1370.0,3,1,96,75,"Semolowaru, Surabaya"
800.0,3,2,105,105,"Rungkut, Surabaya"
500.0,2,1,72,50,"Rungkut, Surabaya"
720.0,3,2,121,121,"Sidoarjo, Sidoarjo"
850.0,3,1,160,140,"Rungkut, Surabaya"
925.0,2,2,72,78,"Menganti, Surabaya"
800.0,2,1,90,120,"Menganti, Surabaya"
1800.0,3,2,200,136,"Gununganyar, Surabaya"
1350.0,3,3,105,170,"Benowo, Surabaya"
1800.0,3,1,119,119,"Benowo, Surabaya"
1600.0,3,3,94,150,"Pakal, Surabaya"
1750.0,3,2,135,110,"Darmo Permai, Surabaya"
400.0,2,1,60,50,"Sidoarjo, Sidoarjo"
1310.0,3,2,70,70,"Rungkut, Surabaya"
1990.0,3,3,101,150,"Rungkut, Surabaya"
1250.0,3,2,60,90,"Wiyung, Surabaya"
1700.0,3,2,87,125,"Rungkut, Surabaya"
490.0,2,2,28,56,"Kenjeran, Surabaya"
1800.0,3,3,119,110,"Benowo, Surabaya"
795.0,3,2,62,60,"Kenjeran, Surabaya"
1150.0,3,2,62,75,"Kenjeran, Surabaya"
1500.0,3,3,105,170,"Benowo, Surabaya"
750.0,2,2,39,78,"Kenjeran, Surabaya"
595.0,2,1,90,60,"Benowo, Surabaya"
650.0,2,2,47,40,"Kenjeran, Surabaya"
1150.0,3,2,97,90,"Kenjeran, Surabaya"
700.0,3,1,45,50,"Rungkut, Surabaya"
500.0,2,1,71,36,"Gresik, Gresik"
1240.0,3,2,128,100,"Lakarsantri, Surabaya"
1250.0,3,2,84,154,"Kenjeran, Surabaya"
1000.0,2,2,60,80,"Kebraon, Surabaya"
750.0,2,1,50,30,"Gununganyar, Surabaya"
850.0,3,2,71,96,"Tambaksari, Surabaya"
900.0,2,1,90,42,"Sidoarjo, Surabaya"
800.0,2,2,50,56,"Kebraon, Surabaya"
1200.0,3,2,78,92,"Kebraon, Surabaya"
825.0,2,1,60,56,"Kebraon, Surabaya"
500.0,2,1,60,30,"Kebraon, Surabaya"
1100.0,3,1,108,100,"Kebraon, Surabaya"
425.0,3,2,126,126,"Surabaya Kota, Surabaya"
1190.0,2,1,90,100,"Pakuwon, Surabaya"
250.0,4,2,79,120,"Surabaya Kota, Surabaya"
1930.0,4,2,150,100,"Citraland, Surabaya"
1370.0,4,2,112,115,"Wiyung, Surabaya"
1290.0,3,3,70,100,"Darmo Permai, Surabaya"
950.0,2,1,84,55,"Gayungan, Surabaya"
1100.0,2,1,100,75,"Keputih, Surabaya"
750.0,3,2,90,90,"Lakarsantri, Surabaya"
1200.0,4,4,82,120,"Kutisari, Surabaya"
410.0,2,1,25,50,"Rungkut, Surabaya"
1800.0,4,2,180,180,"Sidoarjo, Sidoarjo"
800.0,3,1,84,60,"Surabaya Kota, Surabaya"
900.0,3,3,66,66,"Citraland, Surabaya"
599.0,2,1,101,47,"Sidoarjo, Sidoarjo"
1700.0,3,2,70,100,"Gununganyar, Surabaya"
1750.0,3,2,135,100,"Wiyung, Surabaya"
1900.0,3,3,120,200,"Mulyosari, Surabaya"
975.0,3,2,120,75,"Surabaya Kota, Surabaya"
550.0,3,2,72,55,"Rungkut, Surabaya"
699.0,3,1,100,55,"Rungkut, Surabaya"
890.0,2,2,91,58,"Medokan Ayu, Surabaya"
795.0,3,2,60,81,"Sidoarjo, Sidoarjo"
1200.0,2,2,117,162,"Semolowaru, Surabaya"
1500.0,3,1,135,72,"Rungkut, Surabaya"
1470.0,3,3,75,105,"Kutisari, Surabaya"
1500.0,3,3,90,120,"Rungkut, Surabaya"
900.0,2,2,90,60,"Rungkut, Surabaya"
1980.0,4,3,120,170,"Semampir, Surabaya"
1750.0,4,2,135,120,"Wiyung, Surabaya"
1680.0,4,4,100,140,"Semolowaru, Surabaya"
720.0,2,1,108,60,"Sidoarjo, Sidoarjo"
1950.0,3,3,82,120,"Sukolilo, Surabaya"
1750.0,3,3,75,115,"Kutisari, Surabaya"
960.0,2,1,72,60,"Gununganyar, Surabaya"
800.0,2,1,54,72,"Kenjeran, Surabaya"
800.0,2,2,100,45,"Rungkut, Surabaya"
995.0,3,2,98,135,"Lakarsantri, Surabaya"
430.0,2,1,60,36,"Citraland, Surabaya"
1900.0,3,2,105,120,"Pakal, Surabaya"
590.0,2,1,50,30,"Wiyung, Surabaya"
1600.0,3,2,72,80,"Lakarsantri, Surabaya"
1050.0,3,2,77,90,"Gayungan, Surabaya"
1500.0,4,3,95,130,"Tenggilis Mejoyo, Surabaya"
1500.0,3,2,77,105,"Gununganyar, Surabaya"
1150.0,2,2,77,150,"Gayungan, Surabaya"
650.0,3,2,72,55,"Surabaya Kota, Surabaya"
850.0,3,2,50,65,"Rungkut, Surabaya"
850.0,3,1,100,60,"Wonorejo, Surabaya"
750.0,3,1,100,65,"Rungkut, Surabaya"
300.0,2,1,21,50,"Sukolilo, Surabaya"
1100.0,3,1,136,131,"Wiyung, Surabaya"
1350.0,3,2,49,85,"Ketintang, Surabaya"
1300.0,3,2,77,90,"Gayungan, Surabaya"
975.0,3,2,77,74,"Gununganyar, Surabaya"
1650.0,3,3,90,145,"Tenggilis Mejoyo, Surabaya"
1190.0,3,3,78,90,"Rungkut, Surabaya"
1350.0,4,3,100,150,"Gayungan, Surabaya"
1200.0,3,3,82,120,"Kutisari, Surabaya"
925.0,3,2,50,88,"Kutisari, Surabaya"
1750.0,3,2,72,99,"Pakuwon City, Surabaya"
1000.0,3,2,120,120,"Gununganyar, Surabaya"
1250.0,3,2,51,90,"Wiyung, Surabaya"
1300.0,3,2,65,99,"Rungkut, Surabaya"
1500.0,3,2,100,150,"Gununganyar, Surabaya"
1600.0,4,2,98,159,"Wiyung, Surabaya"
1690.0,3,2,72,84,"Surabaya Kota, Surabaya"
1500.0,4,2,102,160,"Kenjeran, Surabaya"
1800.0,4,4,90,185,"Citraland, Surabaya"
2000.0,4,2,200,200,"Surabaya Kota, Surabaya"
1550.0,3,2,105,180,"Citraland, Surabaya"
1650.0,4,4,90,145,"Surabaya Kota, Surabaya"
1580.0,3,3,90,90,"Medokan Ayu, Surabaya"
1650.0,3,3,87,120,"Wonorejo, Surabaya"
1900.0,3,3,120,200,"Dharma Husada, Surabaya"
1700.0,3,2,120,88,"Citraland, Surabaya"
1600.0,2,2,100,110,"Gununganyar, Surabaya"
750.0,3,2,120,100,"Sidoarjo, Sidoarjo"
1190.0,3,1,90,50,"Citraland, Surabaya"
1600.0,3,2,105,90,"Lidah Kulon, Surabaya"
1200.0,4,2,158,223,"Waru, Surabaya"
700.0,3,1,76,50,"Manukan, Surabaya"
650.0,3,2,72,55,"Citraland, Surabaya"
1750.0,3,2,200,125,"Surabaya Kota, Surabaya"
1200.0,3,2,70,80,"Rungkut, Surabaya"
1300.0,3,1,78,65,"Kenjeran, Surabaya"
260.0,2,1,91,70,"Manukan, Surabaya"
1500.0,3,2,132,250,"Manukan, Surabaya"
1700.0,4,2,154,120,"Sutorejo, Surabaya"
1750.0,3,3,135,126,"Mulyosari, Surabaya"
1800.0,4,3,110,160,"Mulyosari, Surabaya"
925.0,2,1,70,60,"Wonorejo, Surabaya"
250.0,2,1,72,56,"Surabaya Kota, Surabaya"
1850.0,3,2,90,100,"Surabaya Kota, Surabaya"
1850.0,3,2,200,136,"Surabaya Kota, Surabaya"
800.0,2,1,90,120,"Surabaya Kota, Surabaya"
590.0,2,1,50,40,"Rungkut, Surabaya"
585.0,2,1,45,36,"Rungkut, Surabaya"
1900.0,3,3,120,160,"Sutorejo, Surabaya"
1150.0,4,2,80,102,"Sambikerep, Surabaya"
1900.0,3,2,72,84,"Pakuwon City, Surabaya"
950.0,3,3,55,100,"Dharma Husada, Surabaya"
1200.0,3,2,105,105,"Kutisari, Surabaya"
790.0,3,2,85,70,"Bulak, Surabaya"
250.0,2,1,72,56,"Sidoarjo, Surabaya"
1000.0,3,2,138,138,"Karangpilang, Surabaya"
1800.0,3,3,82,115,"Mulyosari, Surabaya"
939.0,3,2,140,120,"Kebraon, Surabaya"
2000.0,3,2,126,115,"Kebraon, Surabaya"
1700.0,4,2,157,120,"Keputih, Surabaya"
900.0,2,2,72,131,"Benowo, Surabaya"
1600.0,3,2,94,150,"Pakal, Surabaya"
790.0,4,2,90,160,"Benowo, Surabaya"
1750.0,4,3,108,160,"Mulyosari, Surabaya"
1400.0,4,2,162,225,"Tenggilis Mejoyo, Surabaya"
1800.0,4,4,76,135,"Wiyung, Surabaya"
1200.0,3,2,112,85,"Rungkut, Surabaya"
1690.0,3,3,90,120,"Tenggilis Mejoyo, Surabaya"
1400.0,2,2,91,70,"Pakuwon City, Surabaya"
1060.0,2,1,92,120,"Sidoarjo, Sidoarjo"
1900.0,2,1,96,112,"Sukolilo, Surabaya"
567.0,2,1,185,120,"Sidoarjo, Sidoarjo"
567.0,2,1,168,170,"Kenjeran, Surabaya"
492.0,2,1,114,66,"Sidoarjo, Sidoarjo"
447.0,2,1,90,96,"Pakal, Surabaya"
468.0,2,1,84,42,"Sidoarjo, Sidoarjo"
596.0,2,1,112,130,"Karangpilang, Surabaya"
1200.0,3,2,105,120,"Kutisari, Surabaya"
505.0,2,1,60,36,"Karangpilang, Surabaya"
805.0,2,1,120,45,"Karangpilang, Surabaya"
1500.0,3,3,70,115,"Medokan Ayu, Surabaya"
1400.0,4,2,162,225,"Kutisari, Surabaya"
950.0,2,1,100,90,"Gayungan, Surabaya"
875.0,2,1,141,100,"Rungkut, Surabaya"
2000.0,4,4,100,165,"Kenjeran, Surabaya"
1500.0,4,3,120,192,"Kutisari, Surabaya"
867.0,2,1,100,55,"Kebraon, Surabaya"
2000.0,3,1,180,130,"Rungkut, Surabaya"
685.0,2,1,50,30,"Rungkut, Surabaya"
998.0,3,2,60,80,"Manukan, Surabaya"
1150.0,3,2,120,100,"Citraland, Surabaya"
1400.0,4,3,153,70,"Kutisari, Surabaya"
1850.0,3,3,85,115,"Kutisari, Surabaya"
760.0,2,1,72,46,"Citraland, Surabaya"
1900.0,2,2,180,150,"Kutisari, Surabaya"
1200.0,2,1,90,150,"Citraland, Surabaya"
850.0,3,1,193,193,"Sidoarjo, Sidoarjo"
1600.0,3,2,105,90,"Wiyung, Surabaya"
1300.0,3,2,112,40,"Karangpilang, Surabaya"
1670.0,4,3,82,147,"Mulyorejo, Surabaya"
575.0,2,1,84,84,"Sidoarjo, Sidoarjo"
750.0,2,1,90,90,"Sidoarjo, Sidoarjo"
1850.0,3,2,126,115,"Kebraon, Surabaya"
585.0,2,1,50,36,"Rungkut, Surabaya"
800.0,2,1,107,108,"Kenjeran, Surabaya"
1400.0,4,3,108,144,"Kenjeran, Surabaya"
1200.0,3,1,117,90,"Kenjeran, Surabaya"
1050.0,3,3,66,90,"Kenjeran, Surabaya"
2000.0,3,2,135,125,"Tandes, Surabaya"
875.0,4,2,55,128,"Kenjeran, Surabaya"
600.0,2,1,84,70,"Benowo, Surabaya"
1950.0,3,3,82,120,"Semolowaru, Surabaya"
1200.0,4,2,156,223,"Waru, Surabaya"
900.0,2,2,105,110,"Rungkut, Surabaya"
1990.0,2,2,105,110,"Citraland, Surabaya"
1450.0,3,2,126,90,"Semampir, Surabaya"
750.0,2,1,84,90,"Sidoarjo, Sidoarjo"
1900.0,3,3,105,140,"Citraland, Surabaya"
1900.0,2,3,108,150,"Sambikerep, Surabaya"
1690.0,3,3,88,120,"Rungkut, Surabaya"
750.0,2,1,91,56,"Pakal, Surabaya"
775.0,2,1,105,56,"Pakal, Surabaya"
850.0,2,1,90,70,"Dukuh Kupang, Surabaya"
1390.0,4,3,100,160,"Tambaksari, Surabaya"
1850.0,3,2,177,110,"Wiyung, Surabaya"
1150.0,2,2,72,73,"Citraland, Surabaya"
907.0,3,2,72,65,"Sidoarjo, Sidoarjo"
650.0,3,1,50,60,"Tambaksari, Surabaya"
1600.0,4,3,74,129,"Wonocolo, Surabaya"
1470.0,3,2,56,85,"Ketintang, Surabaya"
2000.0,4,3,96,160,"Mulyorejo, Surabaya"
1350.0,3,3,82,120,"Tambaksari, Surabaya"
1030.0,3,3,67,70,"Manyar, Surabaya"
950.0,3,2,94,95,"Rungkut, Surabaya"
310.0,2,2,20,42,"Tambaksari, Surabaya"
565.0,2,1,105,45,"Gresik, Gresik"
1200.0,3,3,135,150,"Kutisari, Surabaya"
1650.0,3,3,88,151,"Darmo Permai, Surabaya"
300.0,2,2,20,42,"Surabaya Kota, Surabaya"
319.0,2,1,72,36,"Gununganyar, Surabaya"
1200.0,3,2,100,57,"Kebraon, Surabaya"
1850.0,4,2,135,196,"Rungkut, Surabaya"
391.0,3,2,96,90,"Pakal, Surabaya"
521.0,3,2,112,130,"Karangpilang, Surabaya"
431.0,2,1,114,66,"Sidoarjo, Sidoarjo"
391.0,3,2,90,96,"Pakal, Surabaya"
621.0,2,1,125,100,"Sawahan, Surabaya"
410.0,2,1,84,42,"Sidoarjo, Sidoarjo"
496.0,3,2,168,170,"Kenjeran, Surabaya"
1600.0,4,2,120,140,"Mulyorejo, Surabaya"
1380.0,3,2,120,90,"Wonorejo, Surabaya"
1200.0,3,2,84,120,"Pakal, Surabaya"
1750.0,2,1,120,80,"Citraland, Surabaya"
770.0,2,1,72,46,"Citraland, Surabaya"
1700.0,3,2,150,102,"Kedung Baruk, Surabaya"
1300.0,3,2,97,72,"Sidoarjo, Surabaya"
1900.0,4,4,120,200,"Mulyorejo, Surabaya"
600.0,2,1,60,48,"Lakarsantri, Surabaya"
1700.0,4,4,120,196,"Sidoarjo, Sidoarjo"
1900.0,4,3,76,125,"Mulyorejo, Surabaya"
1400.0,3,2,135,100,"Manyar, Surabaya"
1820.0,2,1,96,112,"Sukolilo, Surabaya"
1800.0,2,1,107,103,"Kutisari, Surabaya"
842.0,2,1,72,60,"Surabaya Kota, Surabaya"
1900.0,3,2,94,150,"Mulyorejo, Surabaya"
1680.0,4,3,83,147,"Mulyorejo, Surabaya"
1950.0,1,1,78,60,"Mulyorejo, Surabaya"
1350.0,4,2,150,185,"Rungkut, Surabaya"
1790.0,3,2,108,160,"Mulyorejo, Surabaya"
1800.0,3,1,200,136,"Rungkut, Surabaya"
1580.0,3,3,90,150,"Rungkut, Surabaya"
1600.0,3,3,94,150,"Surabaya Kota, Surabaya"
935.0,3,2,67,50,"Rungkut, Surabaya"
1750.0,4,3,50,115,"Surabaya Kota, Surabaya"
546.0,2,1,125,100,"Sawahan, Surabaya"
546.0,2,1,112,130,"Karangpilang, Surabaya"
410.0,2,1,90,96,"Pakal, Surabaya"
650.0,2,1,125,100,"Sawahan, Surabaya"
650.0,2,1,90,96,"Pakal, Surabaya"
293.0,2,1,72,36,"Gununganyar, Surabaya"
767.0,2,1,120,120,"Sidoarjo, Sidoarjo"
451.0,2,1,114,66,"Sidoarjo, Sidoarjo"
429.0,2,1,84,42,"Sidoarjo, Sidoarjo"
1400.0,2,2,72,72,"Citraland, Surabaya"
1600.0,2,2,119,119,"Sukolilo, Surabaya"
1650.0,1,1,191,160,"Medokan Ayu, Surabaya"
1500.0,3,2,144,200,"Sidoarjo, Surabaya"
1100.0,3,2,90,90,"Wonorejo, Surabaya"
1600.0,2,1,150,180,"Kutisari, Surabaya"
1030.0,3,3,67,70,"Sukolilo, Surabaya"
1690.0,4,3,120,150,"Rungkut, Surabaya"
700.0,2,1,107,42,"Medokan Ayu, Surabaya"
1900.0,2,2,180,180,"Kutisari, Surabaya"
1200.0,4,2,156,223,"Sidoarjo, Sidoarjo"
1850.0,3,2,180,165,"Wiyung, Surabaya"
1350.0,3,2,60,100,"Mulyosari, Surabaya"
1800.0,3,3,98,150,"Wonorejo, Surabaya"
1250.0,3,2,198,150,"Kebraon, Surabaya"
900.0,2,2,170,180,"Sidoarjo, Sidoarjo"
535.0,2,1,50,50,"Gununganyar, Surabaya"
1950.0,4,3,84,125,"Jemursari, Surabaya"
1400.0,4,2,160,220,"Kebraon, Surabaya"
1100.0,2,2,74,72,"Sidoarjo, Surabaya"
1750.0,2,2,98,125,"Wiyung, Surabaya"
750.0,2,1,72,60,"Medokan Ayu, Surabaya"
1000.0,2,2,105,75,"Sidoarjo, Sidoarjo"
790.0,3,2,52,85,"Surabaya Kota, Surabaya"
790.0,3,3,52,72,"Gununganyar, Surabaya"
925.0,2,1,84,55,"Gayungan, Surabaya"
790.0,3,2,50,70,"Medokan Ayu, Surabaya"
599.0,2,1,60,35,"Surabaya Kota, Surabaya"
1270.0,2,3,60,78,"Lakarsantri, Surabaya"
667.0,2,1,60,48,"Wiyung, Surabaya"
1650.0,4,4,120,200,"Gununganyar, Surabaya"
750.0,4,2,104,200,"Manukan, Surabaya"
1450.0,3,2,90,130,"Surabaya Kota, Surabaya"
1450.0,2,1,105,70,"Citraland, Surabaya"
1100.0,2,1,105,59,"Sukolilo, Surabaya"
765.0,3,1,75,50,"Gununganyar, Surabaya"
1250.0,3,1,100,110,"Ketintang, Surabaya"
1350.0,3,2,120,105,"Sidoarjo, Sidoarjo"
1800.0,3,3,91,140,"Mulyorejo, Surabaya"
1100.0,4,2,100,150,"Tambaksari, Surabaya"
1200.0,3,2,140,120,"Wiyung, Surabaya"
1100.0,2,1,136,131,"Wiyung, Surabaya"
1200.0,3,2,104,135,"Rungkut, Surabaya"
1990.0,3,3,78,90,"Sambikerep, Surabaya"
850.0,3,1,102,102,"Sukolilo, Surabaya"
1350.0,2,2,72,70,"Pakuwon, Surabaya"
1350.0,3,2,59,100,"Ketintang, Surabaya"
1500.0,2,1,88,82,"Semolowaru, Surabaya"
1900.0,3,4,140,260,"Kebraon, Surabaya"
1300.0,3,3,75,120,"Surabaya Kota, Surabaya"
1500.0,3,2,60,86,"Wiyung, Surabaya"
2000.0,3,2,102,120,"Kenjeran, Surabaya"
1400.0,2,1,100,150,"Rungkut, Surabaya"
1000.0,4,2,90,125,"Wiyung, Surabaya"
1650.0,3,2,180,150,"Darmo Permai, Surabaya"
1650.0,3,2,135,100,"Wiyung, Surabaya"
1600.0,4,3,135,120,"Wiyung, Surabaya"
595.0,2,1,90,60,"Tandes, Surabaya"
950.0,4,2,90,120,"Wiyung, Surabaya"
900.0,2,1,105,70,"Citraland, Surabaya"
800.0,2,1,84,50,"Citraland, Surabaya"
1320.0,2,1,90,125,"Wiyung, Surabaya"
1900.0,3,2,177,100,"Wiyung, Surabaya"
1500.0,3,2,180,100,"Gununganyar, Surabaya"
699.0,2,1,69,60,"Medokan Ayu, Surabaya"
995.0,3,2,90,65,"Gununganyar, Surabaya"
870.0,2,2,50,52,"Lakarsantri, Surabaya"
1300.0,2,1,117,70,"Wiyung, Surabaya"
1300.0,3,3,72,144,"Mulyorejo, Surabaya"
1700.0,3,3,100,130,"Rungkut, Surabaya"
1000.0,3,3,55,80,"Mulyorejo, Surabaya"
1000.0,3,2,60,87,"Rungkut, Surabaya"
1200.0,2,1,90,90,"Gununganyar, Surabaya"
618.0,3,1,90,90,"Surabaya Kota, Surabaya"
500.0,3,1,125,125,"Surabaya Kota, Surabaya"
255.0,2,1,149,149,"Surabaya Kota, Surabaya"
599.0,1,1,30,21,"Rungkut, Surabaya"
900.0,3,3,72,110,"Rungkut, Surabaya"
1500.0,3,2,150,72,"Sidoarjo, Sidoarjo"
1100.0,2,2,60,80,"Surabaya Kota, Surabaya"
820.0,2,1,90,88,"Sidoarjo, Sidoarjo"
1200.0,3,2,84,78,"Rungkut, Surabaya"
1800.0,4,3,200,136,"Rungkut, Surabaya"
550.0,2,2,90,57,"Sidoarjo, Sidoarjo"
1500.0,4,4,105,170,"Surabaya Kota, Surabaya"
1250.0,4,2,150,200,"Sidoarjo, Sidoarjo"
1400.0,3,2,70,70,"Rungkut, Surabaya"
1250.0,2,1,84,56,"Rungkut, Surabaya"
400.0,2,1,75,36,"Sidoarjo, Sidoarjo"
600.0,2,1,100,70,"Rungkut, Surabaya"
420.0,3,2,112,120,"Surabaya Kota, Surabaya"
520.0,2,1,105,45,"Sidoarjo, Sidoarjo"
1970.0,4,4,100,160,"Surabaya Kota, Surabaya"
650.0,2,1,90,65,"Sidoarjo, Surabaya"
1100.0,3,3,60,100,"Kenjeran, Surabaya"
1850.0,3,4,102,156,"Mulyorejo, Surabaya"
1100.0,4,2,160,110,"Rungkut, Surabaya"
980.0,2,2,96,60,"Sidoarjo, Sidoarjo"
1200.0,4,2,91,130,"Rungkut, Surabaya"
1880.0,4,3,175,120,"Mulyorejo, Surabaya"
1750.0,3,3,200,145,"Sukolilo, Surabaya"
1900.0,4,4,120,200,"Dharma Husada, Surabaya"
1500.0,3,2,90,120,"Rungkut, Surabaya"
1690.0,4,4,90,145,"Tenggilis Mejoyo, Surabaya"
460.0,3,2,150,252,"Sidoarjo, Sidoarjo"
1200.0,2,2,40,37,"Rungkut, Surabaya"
400.0,4,1,90,170,"Sidoarjo, Sidoarjo"
475.0,2,1,78,78,"Wiyung, Surabaya"
1250.0,2,2,112,112,"Pakuwon City, Surabaya"
790.0,2,1,84,55,"Wonorejo, Surabaya"
600.0,2,1,52,35,"Rungkut, Surabaya"
1470.0,3,3,85,100,"Rungkut, Surabaya"
1950.0,4,2,133,150,"Kenjeran, Surabaya"
1680.0,4,3,100,110,"Medokan Ayu, Surabaya"
1670.0,3,3,82,147,"Mulyosari, Surabaya"
1500.0,4,2,78,207,"Pakuwon City, Surabaya"
1300.0,3,2,131,146,"Sidoarjo, Sidoarjo"
310.0,2,2,20,45,"Simokerto, Surabaya"
1790.0,3,2,76,125,"Mulyorejo, Surabaya"
2000.0,3,2,200,160,"Rungkut, Surabaya"
750.0,2,1,81,45,"Wiyung, Surabaya"
1070.0,2,2,50,75,"Jemursari, Surabaya"
650.0,2,2,40,45,"Sawahan, Surabaya"
1300.0,3,3,99,109,"Kenjeran, Surabaya"
950.0,2,1,84,55,"Citraland, Surabaya"
1600.0,3,3,75,90,"Rungkut, Surabaya"
1550.0,4,3,62,103,"Citraland, Surabaya"
1900.0,3,3,91,160,"Pakuwon City, Surabaya"
1650.0,2,1,90,65,"Pakuwon City, Surabaya"
899.0,2,1,84,63,"Citraland, Surabaya"
1900.0,4,4,120,200,"Surabaya Kota, Surabaya"
1600.0,3,2,150,250,"Tenggilis Mejoyo, Surabaya"
1700.0,3,2,162,80,"Citraland, Surabaya"
550.0,2,2,84,63,"Benowo, Surabaya"
1700.0,3,2,90,215,"Babatan, Surabaya"
1000.0,2,2,50,75,"Surabaya Kota, Surabaya"
1700.0,4,2,162,160,"Darmo Permai, Surabaya"
900.0,2,2,150,150,"Sidoarjo, Surabaya"
585.0,2,1,72,60,"Wonorejo, Surabaya"
1600.0,3,2,120,200,"Wiyung, Surabaya"
1900.0,2,1,77,231,"Genteng, Surabaya"
709.0,2,1,125,100,"Sawahan, Surabaya"
1200.0,2,1,170,120,"Bulak, Surabaya"
750.0,3,2,40,55,"Gununganyar, Surabaya"
565.0,2,2,42,58,"Sambikerep, Surabaya"
2000.0,3,2,84,135,"Sukomanunggal, Surabaya"
1650.0,4,3,105,175,"Babatan, Surabaya"
913.0,2,1,100,55,"Kebraon, Surabaya"
1060.0,2,2,60,57,"Pakuwon, Surabaya"
254.0,2,1,120,90,"Tandes, Surabaya"
900.0,2,1,105,90,"Kedung Baruk, Surabaya"
372.0,2,1,27,24,"Manukan, Surabaya"
1450.0,3,2,135,210,"Panjang Jiwo, Surabaya"
800.0,3,3,167,200,"Undaan, Surabaya"
1570.0,3,3,75,115,"Mulyorejo, Surabaya"
1200.0,3,1,121,90,"Tambaksari, Surabaya"
352.0,2,1,69,35,"Tambaksari, Surabaya"
1900.0,3,2,90,170,"Mulyorejo, Surabaya"
1570.0,3,3,75,115,"Sutorejo, Surabaya"
900.0,4,2,120,180,"Sidoarjo, Sidoarjo"
1100.0,3,2,116,70,"Tambaksari, Surabaya"
663.0,2,1,110,220,"Tambaksari, Surabaya"
1600.0,3,4,80,120,"Rungkut, Surabaya"
1100.0,2,1,90,90,"Gununganyar, Surabaya"
975.0,2,1,55,165,"Rungkut, Surabaya"
700.0,2,1,90,90,"Rungkut, Surabaya"
985.0,3,2,120,100,"Sidoarjo, Sidoarjo"
750.0,3,2,100,80,"Rungkut, Surabaya"
1300.0,4,3,90,180,"Wiyung, Surabaya"
800.0,2,1,82,70,"Gununganyar, Surabaya"
1300.0,3,2,105,120,"Kenjeran, Surabaya"
1100.0,2,1,96,81,"Sukolilo, Surabaya"
900.0,3,2,150,120,"Sidoarjo, Sidoarjo"
417.0,2,2,35,68,"Rungkut Industri, Surabaya"
750.0,2,1,105,105,"Sidoarjo, Sidoarjo"
700.0,2,2,89,80,"Gununganyar, Surabaya"
1100.0,2,1,110,80,"Kebraon, Surabaya"
1000.0,4,3,166,160,"Mulyorejo, Surabaya"
985.0,3,2,155,155,"Jemursari, Surabaya"
2000.0,3,2,112,110,"Citraland, Surabaya"
1500.0,1,1,163,163,"Wiyung, Surabaya"
1450.0,1,1,118,118,"Surabaya Kota, Surabaya"
300.0,2,1,72,32,"Sidoarjo, Surabaya"
2000.0,2,2,60,95,"Lakarsantri, Surabaya"
650.0,1,1,102,102,"Surabaya Kota, Surabaya"
900.0,3,2,135,150,"Sidoarjo, Sidoarjo"
1490.0,2,1,140,150,"Sidoarjo, Sidoarjo"
400.0,1,1,86,86,"Surabaya Kota, Surabaya"
920.0,3,2,60,66,"Rungkut, Surabaya"
700.0,1,1,102,102,"Surabaya Kota, Surabaya"
1500.0,1,1,134,134,"Surabaya Kota, Surabaya"
480.0,2,2,32,42,"Rungkut Industri, Surabaya"
1570.0,3,3,75,115,"Pakuwon City, Surabaya"
500.0,3,2,85,70,"Sidoarjo, Surabaya"
449.0,4,3,102,200,"Lakarsantri, Surabaya"
1680.0,3,3,82,147,"Surabaya Kota, Surabaya"
808.0,2,2,60,100,"Tandes, Surabaya"
1620.0,4,2,160,150,"Sukolilo, Surabaya"
950.0,2,1,84,55,"Surabaya Kota, Surabaya"
1800.0,4,4,90,145,"Rungkut, Surabaya"
2000.0,4,1,162,120,"Manyar, Surabaya"
1370.0,2,2,90,70,"Tandes, Surabaya"
1550.0,4,3,150,220,"Rungkut, Surabaya"
1850.0,3,4,90,150,"Mulyosari, Surabaya"
1600.0,3,4,75,120,"Mulyosari, Surabaya"
1200.0,2,1,144,100,"Lakarsantri, Surabaya"
1870.0,3,2,76,125,"Mulyorejo, Surabaya"
1150.0,3,2,150,150,"Rungkut, Surabaya"
690.0,2,1,60,60,"Citraland, Surabaya"
595.0,2,1,65,30,"Medokan Ayu, Surabaya"
1600.0,3,3,90,120,"Mulyorejo, Surabaya"
1100.0,2,1,100,75,"Manyar, Surabaya"
1450.0,4,2,200,170,"Rungkut, Surabaya"
1850.0,4,3,105,128,"Surabaya Kota, Surabaya"
1000.0,2,1,90,90,"Tambaksari, Surabaya"
1570.0,4,4,100,180,"Rungkut, Surabaya"
1450.0,4,3,120,140,"Rungkut, Surabaya"
1800.0,4,2,150,120,"Surabaya Kota, Surabaya"
945.0,2,1,84,55,"Gayungan, Surabaya"
950.0,3,2,108,140,"Sidoarjo, Sidoarjo"
1600.0,3,2,196,100,"Rungkut, Surabaya"
1780.0,4,4,120,165,"Sukolilo, Surabaya"
1890.0,3,3,100,150,"Surabaya Kota, Surabaya"
