"price","name","location","bedroom","bathroom","land_area","building_area"
"Rp 550 Juta","Rumah Murah Di Jual Lokasi Gresik Kota Lantai 2","Gresik Kota, Gresik","2","1","60 m²","50 m²"
"Rp 350 Juta","Jual Cepat Lokasi Perumahan Dekat Dengan Jalan Raya Menganti","Menganti, Gresik","2","1","72 m²","40 m²"
"Rp 1 Miliar","Rumah Puri Safira Regency","Menganti, Gresik","2","2","60 m²","70 m²"
"Rp 450 Juta","RUMAH ASRI DI PEGANDEN RAYA GRESIK","Manyar, Gresik","2","1","96 m²","60 m²"
"Rp 1,4 Miliar","Rumah Bagus Di Perumahan Pongangan Gresik","Gresik Kota, Gresik","2","1","195 m²","195 m²"
"Rp 416 Juta","Rumah Baru Gress Di De Naila Driyorejo, Gresik","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 1,7 Miliar","Rumah Siap Huni Di Jl Utama Kota Baru Driyorejo Dekat Menganti, Sepanjang, Citraland Cbd & Surabaya","Driyorejo, Gresik","3","2","250 m²","220 m²"
"Rp 575 Juta","Rumah Palem Pertiwi Di Menganti - Gresik","Menganti, Gresik","4","2","72 m²","100 m²"
"Rp 700 Juta","Rumah di Menteng Regency SHM Bagus siap huni","Driyorejo, Gresik","2","1","81 m²","58 m²"
"Rp 1 Miliar","Rumah baru & mewah di GRESIK KOTA, CITRA LAND GRESIK KOTA","Gresik Kota, Gresik","2","1","90 m²","52 m²"
"Rp 320 Juta","Rumah baru, minimalis modern di Kedamean ( EMRAN RESIDENCE )","Kedamean, Gresik","2","1","60 m²","32 m²"
"Rp 425 Juta","Rumah di Graha Mutiara Indah, Driyorejo Gresik dekat pakuwon mall","Driyorejo, Gresik","2","1","84 m²","84 m²"
"Rp 850 Juta","Rumah Siap Huni Jade Hamlet Regency","Menganti, Gresik","3","2","98 m²","78 m²"
"Rp 800 Juta","Opra City Hunian Lifestyle Zaman Now","Menganti, Gresik","3","2","72 m²","83 m²"
"Rp 368 Juta","Rumah Kekinian Murah di Menganti Gresik","Menganti, Gresik","2","1","60 m²","60 m²"
"Rp 248 Juta","PATRA GARDEN, Rumah minimalis rasa VILLA di CERME, GRESIK.","Cerme, Gresik","2","1","60 m²","30 m²"
"Rp 2,6 Miliar","Rumah Kost di Manyar Gresik","Manyar, Gresik","55","5","1000 m²","1000 m²"
"Rp 450 Juta","DENAILA GARDEN - MOJOSARIREJO DRIYOREJO","Driyorejo, Gresik","2","1","60 m²","40 m²"
"Rp 950 Juta","Rumah 1,5 Lantai di Taman Wisata Regency Mulung Driyorejo Gresik","Driyorejo, Gresik","3","2","105 m²","120 m²"
"Rp 387 Juta","Dijual Rumah Murah Ready De Naila Village","Driyorejo, Gresik","2","1","60 m²","34 m²"
"Rp 1,25 Miliar","Harga Bawah Pasar Rumah Grand Sunrise Stellar Uda Renov","Menganti, Gresik","3","2","135 m²","96 m²"
"Rp 1,3 Miliar","Dijual Rumah Siap Huni Greenland Residence Garbera Gresik","Menganti, Gresik","3","2","80 m²","65 m²"
"Rp 350 Juta","Bu Rumah Semi Furnish Bukit Menganti Regency Blok E","Menganti, Gresik","2","1","72 m²","42 m²"
"Rp 900 Juta","Taman Siwalan Indah","Menganti, Gresik","2","2","136 m²","136 m²"
"Rp 550 Juta","Rumah di Palem Watu, Gresik Siap Huni","Menganti, Gresik","2","1","72 m²","70 m²"
"Rp 875 Juta","Rumah 1 Lantai Siap Huni di Kota Baru Driyorejo Gresik","Driyorejo, Gresik","2","1","126 m²","45 m²"
"Rp 450 Juta","Dijual Rumah Siap Huni Lokasi Perumahan Swan Menganti Gresik","Menganti, Gresik","2","1","60 m²","50 m²"
"Rp 350 Juta","RUMAH MURAH DAN SIAP HUNI 1 LT DI GREEN MENGANTI GRESIK","Menganti, Gresik","2","1","84 m²","50 m²"
"Rp 700 Juta","Rumah Golden Berry Menganti, Gresik Mungil Minimalis","Menganti, Gresik","2","1","98 m²","52 m²"
"Rp 450 Juta","RUMAH PERUM PERMATA GRAHA AGUNG PONGANGAN MANYAR GRESIK [361]","Manyar, Gresik","2","1","72 m²","36 m²"
"Rp 500 Juta","RUMAH SECONDARY BATU SAFIR UNGU KOTA BARU DRIYOREJO GRESIK [360]","Driyorejo, Gresik","3","1","120 m²","120 m²"
"Rp 2 Miliar","Rumah Greenland Residence Gresik Cluster Garbera 2 Lantai Hadap Utara","Menganti, Gresik","3","3","182 m²","95 m²"
"Rp 560 Juta","Rumah di Gkb Yosowilangun Manyar Gresik","Manyar, Gresik","2","1","76 m²","76 m²"
"Rp 1 Miliar","RUMAH BARU DI GREENLAND RESIDENCE - LABAN KULON  MENGANTI-GRESIK","Menganti, Gresik","3","2","66 m²","96 m²"
"Rp 1,5 Miliar","Rumah Kost Prambon Asri Menganti Gresik Dekat Citraland","Menganti, Gresik","21","8","178 m²","838 m²"
"Rp 1,15 Miliar","Siap Huni Mungil Minimalis Rumah Grand Sunrise Cluster Eclipse","Menganti, Gresik","2","2","90 m²","78 m²"
"Rp 700 Juta","Rumah Puri Safira Cluster De Nizar Gresik 1 Lantai Hadap Selatan","Menganti, Gresik","2","1","90 m²","48 m²"
"Rp 550 Juta","Rumah Prambon Asri Menganti Dekat Pakuwon Mall","Menganti, Gresik","2","1","80 m²","80 m²"
"Rp 725 Juta","Jual Rumah Cantik Murah Di Golden Berry, Gresik","Menganti, Gresik","2","1","65 m²","65 m²"
"Rp 1,15 Miliar","RUMAH GRAND SUNRISE HOOK LOKASI STRATEGIS","Menganti, Gresik","2","1","133 m²","55 m²"
"Rp 800 Juta","Rumah Citra Graha Srembi Kembangan Kebomas Gresik","Kebomas, Gresik","2","1","97 m²","55 m²"
"Rp 700 Juta","Buyer Only, Jarang Ada Ladiva Green Hill, 1 Lantai, Bebas Banjir","Menganti, Gresik","3","2","112 m²","112 m²"
"Rp 750 Juta","Rumah Graha Mutiara Indah Driyorejo Gresik","Driyorejo, Gresik","3","1","150 m²","150 m²"
"Rp 606 Juta","Gunawangsa Gresik Regency Rumah Minimalis Modern 600 Jutaan Cicilan 4 Jutaan","Gresik Kota, Gresik","2","1","60 m²","50 m²"
"Rp 500 Juta","Rumah Bumi Menara Pongangan Manyar Gresik Murah DAV.A260","Manyar, Gresik","2","2","106 m²","91 m²"
"Rp 750 Juta","PURI SAFIRA RENOVE TERAWAT","Menganti, Gresik","2","1","112 m²","100 m²"
"Rp 550 Juta","RUMAH SWAN MENGANTI PARK","Menganti, Gresik","2","1","72 m²","72 m²"
"Rp 550 Juta","SECOND MURAH","Driyorejo, Gresik","2","1","200 m²","100 m²"
"Rp 5,6 Miliar","Rumah hitung tanah","Benjeng, Gresik","1","1","1400 m²","300 m²"
"Rp 350 Juta","Rumah baru promo free semua biaya dan free SHM","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 1,5 Miliar","Jual Rumah 2 Lantai Bagus SHM di Greenland Residence, Gresik","Menganti, Gresik","3","2","111 m²","92 m²"
"Rp 475 Juta","Rumah Bagus SHM di Swp Residence Menganti, Gresik","Menganti, Gresik","2","1","72 m²","42 m²"
"Rp 399 Juta","Rumah Baru Gress Ngeblak Rejo Pakal Gresik Perbatasan","Menganti, Gresik","2","1","60 m²","45 m²"
"Rp 950 Juta","Rumah Baru Gress di Grand Sunrise Menganti Gresik, Minimalis, Siap Huni - MG -","Menganti, Gresik","2","1","72 m²","60 m²"
"Rp 1,6 Miliar","Rumah Bagus Semi Furnished SHM di Taman Wisata Regency, Gresik","Driyorejo, Gresik","4","3","105 m²","200 m²"
"Rp 550 Juta","Rumah Golden Berry Gresik Murah. (RIC.B113)","Menganti, Gresik","2","1","70 m²","65 m²"
"Rp 600 Juta","TERBARU RUMAH 2 LANTAI LOKASI NOL JALAN RAYA BENOWO SURABAYA BARAT DEVELOPER TERBESAR WARINGIN GROUP OPRA CITY","Menganti, Gresik","2","2","60 m²","36 m²"
"Rp 550 Juta","Griya Kencana Driyorejo Dekat Ke Mastrip.wiyung","Menganti, Gresik","3","2","120 m²","77 m²"
"Rp 8 Miliar","RUMAH KOST 3 LANTAI GRESIK KOTA","Gresik Kota, Gresik","14","15","319 m²","900 m²"
"Rp 650 Juta","Rumah Jade Hamlet Menganti Gresik Murah ( Vin.a033)","Menganti, Gresik","3","1","78 m²","54 m²"
"Rp 2,5 Miliar","Rumah 2.5lantai Green Garden Gresik dekat Icon Mall","Gresik Kota, Gresik","4","2","120 m²","120 m²"
"Rp 490 Juta","Rumah PPS 1 Paling Murah","Manyar, Gresik","2","1","72 m²","45 m²"
"Rp 950 Juta","Rumah Istimewa","Driyorejo, Gresik","3","2","135 m²","135 m²"
"Rp 900 Juta","Rumah Baru Gress di Grand Sunrise Cluster Stellar Menganti Gresik, Minimalis, Semi Furnished","Menganti, Gresik","2","1","72 m²","53 m²"
"Rp 2,5 Miliar","rumah greenland  dekat menganti,dekat kampus, dekat sekolahan, dekat pasar menganti","Menganti, Gresik","4","3","162 m²","180 m²"
"Rp 1,2 Miliar","JUAL RUMAH SIAP HUNI STRATEGIS PERMATA SAFIRA SURABAYA","Menganti, Gresik","3","2","144 m²","100 m²"
"Rp 1,2 Miliar","JUAL RUMAH SIAP HUNI STRATEGIS PERMATA SAFIRA SURABAYA","Menganti, Gresik","3","2","144 m²","100 m²"
"Rp 4,5 Miliar","Jual Cepat Rumah Kantor 3 Lantai Dekat Semen Gresik","Gresik Kota, Gresik","8","3","270 m²","300 m²"
"Rp 388 Juta","Millennia Hills By Jade Hanya Utj 10jta Free Biaya Angsuran 1jtan","Menganti, Gresik","2","1","72 m²","36 m²"
"Rp 270 Juta","Dijual Rumah Weringin Asri - Menganti - Gresik","Menganti, Gresik","1","1","60 m²","24 m²"
"Rp 300 Juta","Rumah Murah The Oso Kedamean Hanya Utj 3 Juta Cicilan 1 Jtaan","Kedamean, Gresik","2","1","60 m²","36 m²"
"Rp 200 Juta","Rumah Murah De'diamond Park Kedamean, Hanya 1 Jta Free Biaya2","Kedamean, Gresik","2","1","60 m²","36 m²"
"Rp 450 Juta","Puri Safira Blasavola","Menganti, Gresik","2","2","90 m²","80 m²"
"Rp 660 Juta","Termurah Raya Menganti Puri Safira Regency Perum Mewah,
rumah Baru. Depan Rumah Sakit Eka Husada
gresik.","Menganti, Gresik","1","2","60 m²","47 m²"
"Rp 700 Juta","Rumah Golden East Kebomas Gresik","Kebomas, Gresik","2","2","60 m²","50 m²"
"Rp 700 Juta","Rumah Di Menganti Gresik Lokasi Depan Harga Murah","Menganti, Gresik","3","2","128 m²","75 m²"
"Rp 650 Juta","1671. Rumah Murah Taman Siwalan Indah Kepatihan Menganti Gresik","Menganti, Gresik","2","2","136 m²","125 m²"
"Rp 420 Juta","Jual Rumah Siap Huni Palem Pertiwi Menganti","Menganti, Gresik","2","1","72 m²","36 m²"
"Rp 265 Juta","Lelang Rumah Murah Di Kabupaten Gresik Jawa Timur","Menganti, Gresik","2","1","60 m²","60 m²"
"Rp 750 Juta","Rumah 2 lantai siap huni","Kebomas, Gresik","3","2","72 m²","120 m²"
"Rp 600 Juta","Termurah Rumah La Diva Greenhill Menganti Harga Nego Sampai Deal","Menganti, Gresik","2","1","112 m²","40 m²"
"Rp 750 Juta","Murah lho ‼️ Rumah Baru Furnish 2 Lantai di Puri Safira Menganti Cluster Grand Shanaya","Menganti, Gresik","3","2","60 m²","53 m²"
"Rp 550 Juta","Rumah  Dalam Cluster Ready Siap Huni Menganti Murah 5","Menganti, Gresik","2","1","60 m²","40 m²"
"Rp 610 Juta","Rumah Siap Huni, Bangunan Mulus Terawat Banyak Bonus","Kebomas, Gresik","2","1","66 m²","45 m²"
"Rp 2,5 Miliar","RUMAH TINGGAL LUAS","Sidayu, Gresik","4","4","592 m²","270 m²"
"Rp 1 Miliar","Rumah Sentraland Driyorejo","Driyorejo, Gresik","2","1","195 m²","45 m²"
"Rp 400 Juta","PERUMAHAN DE NAILA KONDISI GRESS TERAWAT DRANCANG MENGANTI GRESIK","Menganti, Gresik","2","1","60 m²","60 m²"
"Rp 200 Juta","Rumah di Tata Residence B9 3 Tanjungan, Driyorejo Gresik","Driyorejo, Gresik","1","1","60 m²","30 m²"
"Rp 650 Juta","1671. Rumah Murah Taman Siwalan Indah Kepatihan Menganti Gresik","Menganti, Gresik","2","2","136 m²","125 m²"
"Rp 352 Juta","Rumah Murah Lokasi Strategis Ready Unit Free Shm","Wringinanom, Gresik","2","1","60 m²","38 m²"
"Rp 650 Juta","Dijual Rumah Puri Safira Menganti BARU Gress","Menganti, Gresik","1","2","60 m²","47 m²"
"Rp 300 Juta","Rumah 300jutaan Dijual Siap Huni De Naila Village","Gresik, Gresik","2","1","60 m²","36 m²"
"Rp 1,9 Miliar","Rumah Bagus 4 Kamar Bukit Citra Mas Driyorejo Gresik GMK03336","Driyorejo, Gresik","4","3","84 m²","158 m²"
"Rp 1,9 Miliar","Rumah Bagus 4 Kamar Bukit Citra Mas Driyorejo Gresik GMK03336","Driyorejo, Gresik","4","3","84 m²","158 m²"
"Rp 650 Juta","Rumah 2 lantai Gresik Kota","Kebomas, Gresik","4","2","72 m²","66 m²"
"Rp 1,2 Miliar","Rumah Jual Cepat Pongangan Indah ppi Manyar Gresik","Manyar, Gresik","2","1","195 m²","195 m²"
"Rp 465 Juta","Dijual Rumah Permata Green Menganti Regency Full Bangunan","Menganti, Gresik","2","1","72 m²","48 m²"
"Rp 1 Miliar","Green Garden Gresik tengah kota murah puoll","Gresik Kota, Gresik","4","3","90 m²","120 m²"
"Rp 388 Juta","Gresik kota mas","Cerme, Gresik","2","1","60 m²","30 m²"
"Rp 325 Juta","Rumah Minimalis The Menganti Gresik, Dekat Benowo Daerah Aman","Menganti, Gresik","2","2","90 m²","60 m²"
"Rp 395 Juta","Ready Rumah The Oso Kedamean , Yuk Survey Sekarang","Gresik Kota, Gresik","2","1","60 m²","36 m²"
"Rp 2,6 Miliar","RUMAH 2 LANTAI MINIMALIS MODERN PRIME LOCATION GKB GRESIK, PURI JAWA ASRI","Gresik Kota, Gresik","3","2","160 m²","270 m²"
"Rp 400 Juta","JUAL CEPAT RUMAH","Menganti, Gresik","2","1","72 m²","72 m²"
"Rp 2 Miliar","Di jual Murah Gudang + Rumah Radegansari Gudang DRIYOREJO ex mebel/furniture","Driyorejo, Gresik","2","1","689 m²","689 m²"
"Rp 250 Juta","Rumah di Gresik, Harga terjangkau, Unihill by Jade","Kedamean, Gresik","2","1","60 m²","60 m²"
"Rp 325 Juta","Rumah di Gresik, Emran Residence","Kedamean, Gresik","2","1","72 m²","72 m²"
"Rp 1,35 Miliar","Mda/jual Rugi Greenland Termurah Dg 3kt","Menganti, Gresik","3","2","72 m²","83 m²"
"Rp 1,57 Miliar","DIJUAL RUMAH DI PERUMAHAN TAMAN WISATA REGENCY - DRIYOREJO","Driyorejo, Gresik","3","2","112 m²","135 m²"
"Rp 475 Juta","Rumah Siap Huni Shm Cicilan 3 Jutaan Di Barat Sby Di Menganti","Menganti, Gresik","2","1","50 m²","34 m²"
"Rp 1,3 Miliar","Rumah JL KH Abdul Karim gg XI Gresik, dekat pasar kota, alun²","Gresik, Gresik","6","3","198 m²","300 m²"
"Rp 1,1 Miliar","JUAL RUMAH BARU GREEN LAND MENGANTI GRESIK CLUSTER GARBERA","Menganti, Gresik","3","3","78 m²","84 m²"
"Rp 5 Miliar","Rumah Kost Strategis di Jl. Veteran Singosari Kebomas Gresik","Kebomas, Gresik","23","23","260 m²","500 m²"
"Rp 1,25 Miliar","DIJUAL RUMAH BARU GRESS DI GREENLAND","Menganti, Gresik","3","3","78 m²","83 m²"
"Rp 475 Juta","Rumah baru di Menganti","Menganti, Gresik","2","1","78 m²","78 m²"
"Rp 1,25 Miliar","DIJUAL RUMAH BARU GRESS DI GREENLAND","Menganti, Gresik","3","3","78 m²","83 m²"
"Rp 2 Miliar","Dijual Rumah Hunian Nyaman Siap Huni GKA Gresik","Kebomas, Gresik","4","4","142 m²","200 m²"
"Rp 10 Miliar","Rumah + Gudang Kapten Darmo Sugondo Kebomas Gresik","Kebomas, Gresik","4","3","493 m²","350 m²"
"Rp 670 Juta","JUAL CEPAT RUMAH GOLDEN BERRY","Menganti, Gresik","2","1","84 m²","70 m²"
"Rp 1 Miliar","Dijual rumah 2 lantai  perumahan greenland residence","Menganti, Gresik","3","3","72 m²","83 m²"
"Rp 1,1 Miliar","JUAL RUMAH BARU GREEN LAND MENGANTI GRESIK CLUSTER GARBERA","Menganti, Gresik","3","3","78 m²","84 m²"
"Rp 525 Juta","Rumah Swp Residence Gresik,dekat Aksek.tol Dan Pergudangan Margomulyo","Gresik, Gresik","2","1","84 m²","45 m²"
"Rp 1,25 Miliar","Dijual Rumah Green Garden Regency Gresik Kota Baru","Kebomas, Gresik","4","3","90 m²","120 m²"
"Rp 390 Juta","RUMAH DE NAILA VILLAGE, THE FAZZA","Driyorejo, Gresik","2","2","60 m²","34 m²"
"Rp 700 Juta","Rumah Murah Kalimaya Kotabaru Driyorejo","Driyorejo, Gresik","2","1","102 m²","66 m²"
"Rp 545 Juta","Rumah Kotabaru Driyorejo Granit Kumala","Driyorejo, Gresik","2","1","84 m²","36 m²"
"Rp 270 Juta","Rumah Manyar village Gresik","Manyar, Gresik","2","1","60 m²","32 m²"
"Rp 950 Juta","Rumah 2 Lantai Harga Bersahabat Cek Rumah Impian Mu Segera","Gresik, Gresik","3","2","135 m²","135 m²"
"Rp 430 Juta","Driyorejo Gresik. Belakang Citraland Cbd","Driyorejo, Gresik","3","2","102 m²","70 m²"
"Rp 1,7 Miliar","Dijual Rumah Modern Siap Huni di Citraland Driyorejo CBD Gresik","Driyorejo, Gresik","2","2","90 m²","65 m²"
"Rp 850 Juta","Rumah Minimalis Taman Wisata Regency","Driyorejo, Gresik","2","1","90 m²","50 m²"
"Rp 400 Juta","Jual Cepat Rumah Di GMR Dekat Kampus Unesa","Menganti, Gresik","2","1","72 m²","40 m²"
"Rp 400 Juta","Perumahan Garden Javana Cerme Gresik","Cerme, Gresik","2","1","71 m²","66 m²"
"Rp 376 Juta","Wates Tanjung Regency","Gresik, Gresik","2","1","72 m²","36 m²"
"Rp 400 Juta","Perumahan Garden Javana Gresik","Cerme, Gresik","2","1","71 m²","66 m²"
"Rp 525 Juta","Rumah ponggagan Gresik","Manyar, Gresik","2","1","161 m²","128 m²"
"Rp 800 Juta","Rumah Puri Safira Regency Siap Huni tanpa DP tipe Alena","Menganti, Gresik","3","2","65 m²","82 m²"
"Rp 800 Juta","Rumah Puri Safira Regency Siap Huni tanpa DP tipe Vasaka","Menganti, Gresik","3","2","60 m²","82 m²"
"Rp 275 Juta","Rumah Menganti Baru Gress Hot Listing Langka Murah Cepat Gresik","Menganti, Gresik","2","1","48 m²","36 m²"
"Rp 2,7 Miliar","Perumahan Kig Raya Selatan Gresik","Gresik, Gresik","3","2","200 m²","175 m²"
"Rp 2,7 Miliar","Perumahan Kig Raya Selatan Gresik","Gresik, Gresik","3","2","200 m²","175 m²"
"Rp 1,2 Miliar","Rumah Puri Safira Regency Cepat Murah Rugi","Menganti, Gresik","2","1","120 m²","64 m²"
"Rp 900 Juta","Rumah Puri Safira Menganti Gresik Cepat Murah BU Rugi","Menganti, Gresik","2","2","60 m²","63 m²"
"Rp 4 Miliar","Dijual Rumah Kost di Jalan Kebomas Gresik","Kebomas, Gresik","25","6","504 m²","400 m²"
"Rp 450 Juta","RUMAH 2 LANTAI MURAH DI BATAS SURABAYA","Menganti, Gresik","4","2","65 m²","100 m²"
"Rp 650 Juta","Rumah baru 2 lantai @ De Naila Park, Menganti - Gresik","Driyorejo, Gresik","3","2","60 m²","64 m²"
"Rp 1,1 Miliar","Rumah Puri Safira Regency Menganti Gresik 10x16 3KT Jalan Kembar Murah Mau Pindah Harga BU 1M an","Menganti, Gresik","3","3","160 m²","96 m²"
"Rp 500 Juta","RUMAH DI GRIYA FIRDAUS BANJAR SARI MANYAR GRESIK","Manyar, Gresik","3","1","106 m²","106 m²"
"Rp 1,4 Miliar","RUMAH DI GREENLAND CLUST GARBERRA MENGANTI GRESIK","Menganti, Gresik","3","3","84 m²","105 m²"
"Rp 475 Juta","Rumah siap huni jarak 300m dari jalan raya Menganti, Surabaya","Menganti, Gresik","2","1","78 m²","62 m²"
"Rp 625 Juta","RUMAH DI RAYA LABAN KULON GRESIK","Menganti, Gresik","2","1","62 m²","62 m²"
"Rp 1,3 Miliar","RUMAH DI KEBOMAS DEKAT GRESS MALL GRESIK","Kebomas, Gresik","5","2","112 m²","224 m²"
"Rp 950 Juta","Rumah gandeng 2 siap huni di Menganti, Surabay tua","Menganti, Gresik","4","2","156 m²","126 m²"
"Rp 425 Juta","rumah menganti green river park sudah renovasi bebas banjir","Menganti, Gresik","2","1","66 m²","44 m²"
"Rp 425 Juta","rumah menganti green river park sudah renovasi bebas banjir","Gresik, Gresik","2","1","66 m²","44 m²"
"Rp 650 Juta","Rumah Gresik kota  murah","Gresik Kota, Gresik","3","1","144 m²","120 m²"
"Rp 425 Juta","Rumah kota Gresik sentolang","Gresik Kota, Gresik","2","1","62 m²","60 m²"
"Rp 450 Juta","Rumah Veteran Tengah Kota Gresik","Kebomas, Gresik","2","2","74 m²","70 m²"
"Rp 570 Juta","Muna 42480 Rumah Hulaan Menganti Gresik","Gresik, Gresik","2","1","94 m²","32 m²"
"Rp 650 Juta","RUMAH MINILAMIS PURI SHAFIRA CLUSTER SHANAYA SIAP HUNI","Menganti, Gresik","2","1","60 m²","36 m²"
"Rp 550 Juta","Rumah Murah 2 Lantai Di Kedanyang.com Sekarkurung Kebomas","Kebomas, Gresik","3","2","128 m²","150 m²"
"Rp 1,9 Miliar","Jual Rumah Hook di GKB","Manyar, Gresik","2","2","226 m²","135 m²"
"Rp 2,5 Miliar","Dijual Rumah Greenland Residence Tipe Armaya New Baru 2 Lantai Siap Huni Dekat Citraland , Pakuwon Mall Surabaya","Menganti, Gresik","3","3","162 m²","200 m²"
"Rp 1,1 Miliar","Rumah Minimalis Siap Huni Puri Safira Regency, Menganti Gresik","Menganti, Gresik","3","3","160 m²","96 m²"
"Rp 675 Juta","Rumah Puri Safira Cluster De Nizar Menganti 1 lantai","Menganti, Gresik","2","1","90 m²","48 m²"
"Rp 500 Juta","DIJUAL RUMAH MURAH di Krikilan Driyorejo, Gresik","Driyorejo, Gresik","4","2","224 m²","240 m²"
"Rp 320 Juta","Rumah Shm Depan Taman Jalan Kembar Alana Hills Driyorejo","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 1,7 Miliar","RL0091 RUMAH GREENLAND","Menganti, Gresik","4","2","144 m²","140 m²"
"Rp 2,5 Miliar","Rumah Mewah Hook 3 Lantai Di Kotabaru Driyorejo Dekat Exit Tol Dekat Rumah Sakit Sekolah Pasar Dan Sentra Bisnis","Driyorejo, Gresik","4","3","184 m²","377 m²"
"Rp 1,47 Miliar","Harga Murah, Rumah Semi HuniFurnish Siap Huni Di Kota Baru Driyorejo","Driyorejo, Gresik","5","4","289 m²","267 m²"
"Rp 2,8 Miliar","Rumah Kos 2 Lantai Di Kota Baru Driyorejo Gresik","Driyorejo, Gresik","18","18","200 m²","300 m²"
"Rp 600 Juta","Rumah Murah Jade Hamlet Menganti Gresik","Menganti, Gresik","3","2","112 m²","75 m²"
"Rp 2,4 Miliar","Dijual Rumah Di Armaya Greenland Residence Gresik","Menganti, Gresik","5","3","216 m²","140 m²"
"Rp 629 Juta","Rumah Baru 2 lantai lokasi dekat Perkantoran Gresik Kota","Cerme, Gresik","2","1","60 m²","47 m²"
"Rp 470 Juta","Cukup Utj 500 Ribu,miliki Rumah Minimalis Menganti Gresik","Menganti, Gresik","2","1","60 m²","47 m²"
"Rp 1 Miliar","Rumah Sentraland Driyorejo","Driyorejo, Gresik","2","1","195 m²","45 m²"
"Rp 700 Juta","Rumah Prambon Asri Menganti,Gresik","Menganti, Gresik","2","1","120 m²","60 m²"
"Rp 660 Juta","Rumah 1 lantai siap huni","Driyorejo, Gresik","3","3","120 m²","112 m²"
"Rp 600 Juta","Desain American Daerah Menganti Wiyung Royal Residence Driyorejo","Menganti, Gresik","2","2","50 m²","66 m²"
"Rp 1,07 Miliar","Rumah Mezanine Minimalis Desain Aesthetic Bonus DP Minimalis di Gresik | P-3-001-1","Manyar, Gresik","3","1","75 m²","55 m²"
"Rp 2,7 Miliar","Rumah millenial berada di kawasan semi komersial Gresik | P-3-001-2","Manyar, Gresik","4","2","200 m²","120 m²"
"Rp 600 Juta","Rumah Jade Hamlet Menganti Gresik Minimalis 8x14 3KT Belum Pernah Dihuni Jual Rugi 600jt Nego","Menganti, Gresik","3","2","112 m²","75 m²"
"Rp 220 Juta","DIJUAL RUMAH DI SWAN MENGANTI GRESIK","Menganti, Gresik","2","1","66 m²","66 m²"
"Rp 350 Juta","BRAND NEW PELEMWATU MENGANTI GRESIK","Menganti, Gresik","2","1","30 m²","90 m²"
"Rp 590 Juta","Rumah Baru 1 Lantai Opra City Barat Surabaya","Menganti, Gresik","2","1","60 m²","35 m²"
"Rp 200 Juta","Rumah Royal.emran.casturi Strategis Fasitas Lengkap Murah Bagus","Kedamean, Gresik","2","1","60 m²","32 m²"
"Rp 400 Juta","Rumah Dijual Pusat Kota Gresik Kebomas Dekat Tol SHM Icon Mall Pemkab Ibnu Sina Angs 2 Jutaan","Kebomas, Gresik","2","1","60 m²","32 m²"
"Rp 295 Juta","Rumah Murah Grand Nort Cerme Gresik Hanya 1 Juta Langsung Kpr","Cerme, Gresik","2","1","60 m²","32 m²"
"Rp 500 Juta","Rumah Murah Dekat Toll Semesta Sentraland Dryorejo Free Biaya","Driyorejo, Gresik","2","1","78 m²","36 m²"
"Rp 300 Juta","Rumah Murah Di Menganti Maharaja Residence Free Biaya2","Menganti, Gresik","2","1","60 m²","34 m²"
"Rp 400 Juta","Rumah Murah Di Nol Jalan Raya Grand Verona Regency Cerme","Cerme, Gresik","2","1","60 m²","34 m²"
"Rp 5,5 Miliar","Rumah Usaha Nol Jalan Raya Kebomas Gresik Dekat Terminal Bunder","Kebomas, Gresik","4","4","400 m²","500 m²"
"Rp 4,16 Miliar","Rumah Gadung Driyorejo","Driyorejo, Gresik","3","2","1040 m²","175 m²"
"Rp 350 Juta","Dijual Rumah Di Puncak Anom Driyorejo Gresik","Driyorejo, Gresik","2","1","110 m²","52 m²"
"Rp 400 Juta","Rumah Di Bawah Pasaran,Lokasi Perumahan Di 0 Jalan Raya","Menganti, Gresik","2","1","72 m²","36 m²"
"Rp 350 Juta","Rumah Dengan Lokasi Strategis Di Swan Park Menganti","Menganti, Gresik","2","1","72 m²","72 m²"
"Rp 400 Juta","Perumahan 0 Jalan Raya&di Jual Di Bawah Pasaran","Menganti, Gresik","2","1","72 m²","36 m²"
"Rp 2,5 Miliar","RAYA AREA MENGANTI SIAP HUNI","Menganti, Gresik","7","3","350 m²","210 m²"
"Rp 12,5 Miliar","Dijual Cepat Rumah Siap Huni di Kramat Langon Gresik","Gresik, Gresik","6","6","1424 m²","1000 m²"
"Rp 550 Juta","Rumah Di Jade Hamlet Menganti Gresik","Menganti, Gresik","2","1","60 m²","40 m²"
"Rp 550 Juta","Rumah Di Jade Hamlet Menganti Gresik","Menganti, Gresik","2","1","60 m²","40 m²"
"Rp 1,65 Miliar","Dijual Rumah Perumnas Sentraland Driyorejo Gresik","Driyorejo, Gresik","3","2","153 m²","153 m²"
"Rp 360 Juta","Dijual rumah  siap huni Alana Hills Regency Driyorejo","Driyorejo, Gresik","2","1","60 m²","36 m²"
"Rp 380 Juta","Murah Rumah siap huni Alana Hills Driyorejo","Driyorejo, Gresik","2","1","86 m²","36 m²"
"Rp 700 Juta","RUMAH 1 LANTAI FULL BANGUNAN DI RAYA HULAAN MENGANTI","Menganti, Gresik","2","2","105 m²","78 m²"
