price,name,location,bedroom,bathroom,land_area,building_area
Rp 580 Juta,Rumah Di Kembang Kuning Kramat 1 Lantai Dengan Row 1 Meter,"Sawahan, Surabaya",1,1,61 m²,61 m²
"Rp 1,05 Miliar",Rumah Bagus Babatan Pilang Wiyung Dekat Babatan Mukti,"Wiyung, Surabaya",3,2,98 m²,98 m²
Rp 775 Juta,"Termurah Rumah Baru Gress 2 Lantai Siap Huni di Mansion Nine, Surabaya Barat","Lakarsantri, Surabaya",2,2,50 m²,60 m²
"Rp 1,75 Miliar","RUMAH HOOK, DESIGN MINIMALIS, BARU, DAN SIAP HUNI","Kutisari, Surabaya",4,4,105 m²,100 m²
"Rp 1,75 Miliar",Termurah Rumah di Kutisari Indah dekat Siwalankerto,"Kutisari, Surabaya",3,2,250 m²,70 m²
"Rp 1,25 Miliar",RUMAH HOOK TAMAN PONDOK INDAH WIYUNG BARU RENOVASI,"Wiyung, Surabaya",2,2,106 m²,106 m²
Rp 540 Juta,Rumah Baru Siap Huni Kavling Babatan Jati Utara Sidoarjo Kota,"Sidoarjo, Sidoarjo",2,1,84 m²,50 m²
"Rp 1,9 Miliar",Rumah 2 Lantai Bagus Semi Furnished SHM di Royal Residence Dekat Citraland Graha,"Wiyung, Surabaya",3,2,128 m²,158 m²
"Rp 1,75 Miliar",Rumah Hitung Tanah Kutisari Indah Row 3 Mobil Dekat Raya A Yani,"Kutisari, Surabaya",3,2,250 m²,70 m²
"Rp 1,6 Miliar",1M AN RUNGKUT ASRI DEKAT MERR SURABAYA TIMUR,"Rungkut, Surabaya",3,1,200 m²,180 m²
Rp 575 Juta,Rumah Strategis Dekat Pusat Kota Sidoarjo,"Sidoarjo, Sidoarjo",2,1,90 m²,42 m²
"Rp 1,77 Miliar",Jual Murah Rumah Minimalis Pakuwon City Zimbali Costa,"Mulyorejo, Surabaya",3,2,72 m²,72 m²
"Rp 1,25 Miliar",MANSION NINE BAGUS SIAP HUNI,"Wiyung, Surabaya",4,2,50 m²,75 m²
"Rp 1,6 Miliar",Rumah Dijual Di Kedung Anyar Jl Arjuno Sawahan Surabaya Siap Huni,"Sawahan, Surabaya",3,2,128 m²,190 m²
Rp 875 Juta,Rumah 1 Lantai Di Wonorejo Selatan Shm Baru Dekat Oerr,"Wonorejo, Surabaya",2,1,100 m²,52 m²
"Rp 1,7 Miliar",Rumah Di Baruk Utara Lokasi Dkt Gunawangsa Merr Stikom,"Kedung Baruk, Surabaya",3,2,150 m²,102 m²
Rp 800 Juta,"Rumah Ardenville Residence Siap Huni, Modern Minimalis Strategis","Rungkut, Surabaya",3,2,45 m²,60 m²
"Rp 1,68 Miliar",New Modern Minimalis Medokan Asri dekat Rumgkut Merr,"Rungkut, Surabaya",4,3,100 m²,110 m²
"Rp 1,8 Miliar",RUMAH BARU KERTOMENANGGAL,"Gayungan, Surabaya",4,3,128 m²,150 m²
"Rp 1,75 Miliar",Rumah Baru Minimalis Berkualitas Kutisari Indah Utara Dekat Petra,"Rungkut, Surabaya",3,3,75 m²,115 m²
Rp 750 Juta,DIJUAL MURAH! NORTHWEST PARK 1 LANTAI,"Citraland, Surabaya",1,1,72 m²,36 m²
"Rp 1,58 Miliar","Rumah 2 Lantai Rungkut Asri Lokasi Enak Dekat Upn, Purimas, Gunung Anyar, Medokan Asri Barat, Medokan Asri Utara, Graha Ykp, Rungkut, Yakaya, Rungkut Mapan Barat, Rungkut Mapan Tengah, Merr, Rungkut Asri Barat, Rungkut Asri Timur, Rungkut Asri Tengah Unfu","Rungkut, Surabaya",3,3,90 m²,135 m²
"Rp 1,2 Miliar",RUMAH LIDAH WETAN SIAP HUNI,"Wiyung, Surabaya",3,1,81 m²,110 m²
"Rp 1,1 Miliar","Rumah 2 Lantai Di Setro Timur Dekat Dengan Lebak Jaya, Lebak Indah, Lebak Indah Townhouse, Kenjeran , Pantai Mentari, Babatan Pantai, Grand Kenjeran Baru SHM - Sertifikat Hak Milik","Kenjeran, Surabaya",3,3,67 m²,100 m²
"Rp 1,7 Miliar",Dijual Rumah Baru Gress Medokan Asri Utara Semi Furnish,"Medokan Ayu, Surabaya",3,3,100 m²,140 m²
"Rp 1,3 Miliar","NEW Rumah Pandugo Baru, Minimalis, Siap Huni, Row Jalan 3mbl","Rungkut, Surabaya",3,3,65 m²,120 m²
"Rp 1,3 Miliar","RUMAH MURAH, 2,5 LANTAI, TERAWAT & SIAP HUNI DI PAGESANGAN","Gayungan, Surabaya",4,3,95 m²,200 m²
Rp 900 Juta,Rumah Manukan Surabaya Barat 2 Lantai Full Bangunan Dekat Sman,"Surabaya Kota, Surabaya",5,2,135 m²,199 m²
"Rp 1,75 Miliar","Rumah Baru Gress Modern Perum. Baruk Nirwana Dekat Merr, Upn","Rungkut, Surabaya",3,3,75 m²,100 m²
"Rp 1,38 Miliar",Rumah Baru 2 Lt Darmo Satelit Surabaya Dkt Pintu Tol Rs Mitra,"Darmo permai, Surabaya",3,2,72 m²,75 m²
"Rp 1,1 Miliar",Rumah Bringin Sambikerep Dkt Tol Tandes & Margomulyo Siap Huni,"Sambikerep, Surabaya",3,2,150 m²,150 m²
Rp 600 Juta,Dijual Rumah Pondok Benowo Indah Surabaya Dekat Sekolah Masjid,"Benowo, Surabaya",2,1,90 m²,80 m²
"Rp 1,1 Miliar",Dijual Rumah Baru 2 Lantai Sambikerep Dkt Tol Margomulyo,"Sambikerep, Surabaya",3,2,84 m²,100 m²
Rp 1 Miliar,"Rumah Dijual 1,5 Lantai Samping Jalan Raya Cocok Untuk Usaha","Sambikerep, Surabaya",3,1,137 m²,120 m²
Rp 990 Juta,Rumah Dijual Di Lakarsantri Surabaya Dlm Perum 0 Jalan Raya Utama,"Lakarsantri, Surabaya",3,2,135 m²,120 m²
Rp 650 Juta,Dijual Rumah Benowo Di Dreaming Land Bagus Shm,"Benowo, Surabaya",2,1,78 m²,48 m²
"Rp 1,5 Miliar",Rumah Dijual Northwest Park Citraland 2 Lantai Baru Blm Ditempati,"Pakal, Surabaya",2,2,90 m²,90 m²
"Rp 1,11 Miliar",Rumah Surabaya Citraland Utara 2 Lantai Siap Huni,"Surabaya Kota, Surabaya",2,2,60 m²,59 m²
"Rp 1,1 Miliar",Dijual Rumah Tengger Kandangan Surabaya Sudah Renovasi Siap Huni,"Benowo, Surabaya",5,3,135 m²,200 m²
"Rp 1,65 Miliar",Rumah Usaha Surabaya Barat Jalan Raya Benowo Nego Sampai Deal,"Benowo, Surabaya",1,2,345 m²,250 m²
Rp 760 Juta,Dijual Rumah Bringin Sambikerep Surabaya Full Furnish Bangunan,"Sambikerep, Surabaya",2,2,72 m²,72 m²
Rp 950 Juta,Dijual Rumah Manukan Surabaya Barat Siap Huni Dg Furnish Bisa Kpr,"Manukan, Surabaya",3,1,96 m²,96 m²
Rp 690 Juta,Dijual Rumah Manukan Surabaya Barat Siap Huni Sudah Direnovasi,"Manukan, Surabaya",2,1,96 m²,96 m²
"Rp 1,2 Miliar",Dijual Rumah Manukan Surabaya 2 Lantai Bagus Siap Huni,"Manukan, Surabaya",6,2,108 m²,108 m²
"Rp 1,7 Miliar","Pantai Mentari,  Rumah  Bagus, Dijual,  Semi Furnished,  SHM - Sertifikat Hak Milik","Bulak, Surabaya",2,1,119 m²,125 m²
"Rp 1,45 Miliar","Pantai Mentari, Rumah,  Butuh Renovasi, SHM - Sertifikat Hak Milik","Bulak, Surabaya",3,2,120 m²,120 m²
"Rp 1,9 Miliar","Rumah, Pantai Mentari, Dijual,  Semi Furnished Shm - Sertifikat Hak Milik, Murah","Bulak, Surabaya",3,1,136 m²,155 m²
"Rp 1,7 Miliar","Rumah Untuk Kos, Dijual, Bagus, Turun Harga di Bronggalan, Tambaksari","Tambaksari, Surabaya",12,4,224 m²,350 m²
"Rp 1,36 Miliar","Murah Rp.1 Milyar-An Dijual Rumah Citraland Bukit Palma Surabaya Barat Dekat North West Citraland , Sekolah Citra Berkat, Superindo Bukit Palma","Citraland, Surabaya",3,2,105 m²,125 m²
"Rp 1,25 Miliar",A3961 Citraland Utara Rumah New Gress Minimalis Include Furnish,"Citraland, Surabaya",2,2,60 m²,62 m²
"Rp 1,95 Miliar",A4354 Citraland Utara Rumah New Gress Minimalisn2lt Ada Cctv,"Citraland, Surabaya",3,2,105 m²,110 m²
"Rp 1,75 Miliar",Rumah Baru Di Kutisari Surabaya,"Kutisari, Surabaya",4,4,105 m²,150 m²
"Rp 1,25 Miliar",Rumah Bagus Unfurnished SHM Asset Bank Murah Banget Area Premium Mulyosari Harga Sudah All In,"Mulyorejo, Surabaya",2,1,116 m²,116 m²
Rp 850 Juta,"Dijual Rumah Keren di Griya Bhayangkara, Masangan, Dekat Sukodono, Taman, Gedangan, Sepanjang, Kletek, Sidoarjo.","Sidoarjo, Sidoarjo",4,3,84 m²,168 m²
"Rp 1,15 Miliar",A4560 Citraland Utara Rumah 2Lt Bagus Minimalis Dekat Supermarket,"Citraland, Surabaya",2,2,72 m²,73 m²
Rp 2 Miliar,Gress Minimalis Rumah Grand Harvest Surabaya,"Karangpilang, Surabaya",3,2,126 m²,115 m²
"Rp 1,5 Miliar","Rumah 1,5 Lantai Di Pondok Mutiara Sidoarjo","Sidoarjo, Sidoarjo",4,3,135 m²,135 m²
"Rp 1,57 Miliar",Rumah Bagus Unfurnished SHM Asset Bank Harga Murah Istimewa Rumah Mewah Harga Sudah All In,"Sambikerep, Surabaya",3,1,281 m²,281 m²
Rp 998 Juta,Termurah Rumah Hitung Tanah Darmo Indah Paling Murah Surabaya,"Tandes, Surabaya",4,2,108 m²,108 m²
"Rp 1,5 Miliar",Dijual Rumah Babatan Mukti Strategis Minimalis,"Wiyung, Surabaya",4,2,135 m²,150 m²
"Rp 1,9 Miliar","Rumah Baru Gress Mulyosari,surabaya Dekat Kampus Its,unair Dan Merr","Mulyosari, Surabaya",3,3,72 m²,144 m²
Rp 990 Juta,Dijual Rumah Citra Sentosa Residence Lakarsantri Surabaya Ron.a2190,"Lakarsantri, Surabaya",2,1,135 m²,120 m²
"Rp 1,6 Miliar",Rumah Dijual Semampir Barat Surabaya Siap Huni,"Sukolilo, Surabaya",4,1,126 m²,140 m²
"Rp 1,7 Miliar",Rumah Baru Rungkut Asri Modern Minimalis Dekat Tenggilis Nirwana,"Rungkut, Surabaya",3,2,100 m²,119 m²
Rp 2 Miliar,Baru Gress Rumah Minimalis di Grand Harvest,"Karang Poh, Surabaya",3,2,126 m²,115 m²
Rp 800 Juta,rumah Perum Bumi Benowo,"Pakal, Surabaya",3,2,130 m²,146 m²
"Rp 1,2 Miliar",Dijual Rumah Griya Kebraon Karangpilang Surabaya Ron.a2174,"Kebraon, Surabaya",4,2,109 m²,170 m²
Rp 890 Juta,Rumah Siap Huni 1 Lantai Di Royal Park Regency Surabaya Timur,"Rungkut, Surabaya",2,2,91 m²,70 m²
"Rp 1,65 Miliar",Dijual Rumah 2 Lantai di Nirwana Eksekutif Rungkut Surabaya,"Rungkut, Surabaya",3,3,87 m²,120 m²
Rp 500 Juta,GRAND ALANA WONOREJO Rumah 500Jtan Lokasi Dekat MERR Rungkut Surabaya Free All Biaya,"Wonorejo, Surabaya",2,1,50 m²,30 m²
"Rp 1,75 Miliar",Dijual Rumah 2 Lantai di Baruk Utara Rungkut Surabaya,"Rungkut, Surabaya",3,3,75 m²,100 m²
Rp 850 Juta,Dijual Rumah Baru Gununganyar Surabaya,"Gununganyar, Surabaya",3,1,100 m²,65 m²
Rp 2 Miliar,Dijual Rumah Dijalan Kupang Krajan Surabaya,"Sawahan, Surabaya",4,2,337 m²,337 m²
Rp 800 Juta,OWNER BU!! RUMAH MURAH SURABAYA - DIBAWAH 1M-an Dijual Rumah Rungkut Griya Pesona Asri Hadap Selatan Surabaya,"Surabaya Kota, Surabaya",4,2,78 m²,156 m²
Rp 530 Juta,Dijual Rumah Graha Kota Dekat Puri Indah Taman Pinang,"Sidoarjo, Sidoarjo",2,1,90 m²,90 m²
"Rp 1,85 Miliar",Rumah 2 Lantai Baru SHM di Villa Kalijudan Dekat Pakuwon City,"Kenjeran, Surabaya",3,3,82 m²,130 m²
Rp 550 Juta,Dijual Rumah Baru 2LANTAI Gunung Anyar Jaya Surabaya,"Rungkut, Surabaya",2,2,46 m²,37 m²
"Rp 1,65 Miliar",Rumah 2 Lantai Baru Unfurnished SHM di Sutorejo Dekat Pakuwon City,"Sutorejo, Surabaya",3,3,79 m²,134 m²
"Rp 1,8 Miliar",Rumah 2 Lantai Baru Semi Furnished SHM Gading Pantai Dekat Babatan Kenjeran Pakuwon City,"Kenjeran, Surabaya",4,3,94 m²,140 m²
"Rp 1,65 Miliar",Rumah 2 Lantai Baru Unfurnished SHM di Mulyosari Dekat Pakuwon City,"Mulyosari, Surabaya",3,3,84 m²,130 m²
"Rp 1,3 Miliar",Rumah Siap Huni Penjaringan Dekat Nirwana Tenggilis,"Sukolilo, Surabaya",2,1,126 m²,80 m²
Rp 2 Miliar,"Rumah 2 Lantai Furnished SHM di Sutorejo Indah , Surabaya","Mulyorejo, Surabaya",4,2,120 m²,150 m²
Rp 2 Miliar,Rumah Unfurnished Lokasi Strategis Darmo Permai Utara,"Darmo permai, Surabaya",3,3,168 m²,144 m²
"Rp 1,2 Miliar",Sentra Point 2lt Rumah Siap Huni Terawat Bagus,"Rungkut, Surabaya",3,1,80 m²,60 m²
"Rp 1,4 Miliar",Rumah Sorento Pakuwon City Surabaya 2 Lantai,"Pakuwon City, Surabaya",3,3,91 m²,91 m²
"Rp 1,7 Miliar",Rumah SHM 1 M An Sidoarjo,"Sidoarjo, Sidoarjo",2,1,600 m²,200 m²
Rp 750 Juta,Dijual Rumah Murah Pantai Mentari 2 Lantai 750jt,"Kenjeran, Surabaya",2,1,32 m²,64 m²
"Rp 1,6 Miliar",Dijual Rumah Kutisari Indah Surabaya Dekat Uk Petra,"Tenggilis Mejoyo, Surabaya",4,2,162 m²,225 m²
"Rp 1,8 Miliar",2 Rumah Baru 2 Lantai Tenggilis Mejoyo Selatan Surabaya SHM,"Tenggilis Mejoyo, Surabaya",3,3,90 m²,145 m²
Rp 2 Miliar,Taman Puspa Raya Citraland Full Renov plus Attic Room,"Citraland, Surabaya",2,1,120 m²,120 m²
"Rp 1,7 Miliar",Dijual Rumah Siap Huni di Wisma Lidah Kulon Surabaya,"Lakarsantri, Surabaya",4,2,234 m²,160 m²
Rp 600 Juta,Rumah Murah Surabaya Timur Lokasi Padat Penduduk Dekat Kampus,"Rungkut, Surabaya",2,1,90 m²,40 m²
Rp 600 Juta,Rumah Murah Surabaya Timur Lokasi Padat Penduduk Dekat Kampus,"Rungkut, Surabaya",2,1,90 m²,40 m²
Rp 450 Juta,Rumah Siap Huni Lokasi Lingkar Timur Sidoarjo,"Sidoarjo, Sidoarjo",2,1,105 m²,50 m²
"Rp 1,8 Miliar",Dijual Rumah SHM di Pondok Nirwana Jl Baruk Barat Surabaya,"Rungkut, Surabaya",2,1,120 m²,120 m²
"Rp 1,6 Miliar","TURUN HARGA RUNGKUT ASRI DEKAT UPN, PURIMAS DAN MERR","Rungkut, Surabaya",3,3,100 m²,150 m²
"Rp 1,2 Miliar",Rumah Baru Termurah di Rungkut Surabaya,"Rungkut, Surabaya",3,3,65 m²,110 m²
"Rp 1,5 Miliar",Rumah Minimalis 2lt Di Medokan Asri,"Medokan Ayu, Surabaya",3,3,70 m²,115 m²
Rp 905 Juta,Rumah Baru 1 Lantai 2 Kamar Tidur Grand Pavilion Regency Gresik,"Gresik, Gresik",2,1,120 m²,45 m²
Rp 825 Juta,Rumah Baru 1 Lantai 2 Kamar Tidur Grand Pavilion Regency Gresik,"Gresik, Gresik",2,1,120 m²,45 m²
Rp 535 Juta,Rumah Baru Grand Pavilion Regency Gresik 1 Lantai 2 Kamar Tidur,"Gresik, Gresik",2,1,72 m²,30 m²
"Rp 1,8 Miliar","Dijual Rumah Murah Palem Sememi Barat Benowo,","Benowo, Surabaya",3,1,119 m²,119 m²
Rp 970 Juta,"Lelang Rumah 2 Lantai Rungkut Harapan Lokasi Strategis Bisa Untuk Kosan Atau Usaha, Bisa Kpr","Rungkut, Surabaya",3,2,200 m²,245 m²
"Rp 1,4 Miliar",Rumah Hitung Tanah Babatan Pratama Wiyung Surabaya,"Wiyung, Surabaya",3,1,120 m²,100 m²
Rp 950 Juta,"Dijual Cepat Rumah Siap Huni Baru Renov
taman Pondok Indah Surabaya Barat","Wiyung, Surabaya",2,1,84 m²,75 m²
"Rp 1,3 Miliar",RUMAH GREEN MANSION REGENCY KONDISI TERAWAT SIAP HUNI,"Sambikerep, Surabaya",3,2,78 m²,100 m²
"Rp 1,7 Miliar","Rumah Di Griya Kebraon 2 Lt Murah,bagus, Terawat, Siap Pakai","Kebraon, Surabaya",2,2,136 m²,120 m²
"Rp 1,15 Miliar",Rumah Baru 2 Lantai Lokasi Wage Aloha Bangah Sidoarjo,"Sidoarjo, Sidoarjo",6,2,200 m²,400 m²
Rp 475 Juta,Rumah Pps Suci Manyar Gresik Dijual Cepat Murah B.u Poll Bisa Kpr,"Gresik, Gresik",2,1,65 m²,45 m²
"Rp 1,8 Miliar",Citraland Utama TPR,"Citraland, Surabaya",4,2,120 m²,150 m²
"Rp 1,65 Miliar","Darmo Indah, Gress Siap Huni","Darmo permai, Surabaya",3,2,108 m²,125 m²
"Rp 1,4 Miliar",CIAMIKK MINIMALIS TERAWAT RUMAH CITRALAND NORTHWEST PARK !!,"Citraland, Surabaya",4,3,72 m²,72 m²
"Rp 1,65 Miliar",BRAND NEW HOUSE LOKASI SIMPANG DARMO PERMAI SELATAN !!,"Darmo permai, Surabaya",3,2,66 m²,135 m²
"Rp 1,3 Miliar","Rumah Siap Huni 2Lantai di Purimas Surabaya Timur Nol Jalan MERR dekat ke area nirwana, Rungkut, UPN","Rungkut, Surabaya",5,3,96 m²,120 m²
"Rp 1,3 Miliar",RUMAH 2 LT BARU GRESS DI RUNGKUT,"Rungkut, Surabaya",4,2,72 m²,135 m²
"Rp 1,11 Miliar",RUMAH 2 LANTAI DI RUNGKUT ASRI TIMUR PURI88.,"Rungkut, Surabaya",3,2,50 m²,70 m²
"Rp 1,3 Miliar",- RUMAH STRATEGIS DI GUNUNG ANYAR RUNGKUT,"Rungkut, Surabaya",5,3,96 m²,120 m²
"Rp 1,3 Miliar",RUMAH DI GREEN MANSION REGENCY LONTAR,"Sambikerep, Surabaya",3,2,78 m²,100 m²
"Rp 1,68 Miliar",RUMAH MURAH MEDOKAN ASRI NEW DEKAT RAYA MERR UPN,"Rungkut, Surabaya",4,3,100 m²,110 m²
"Rp 1,15 Miliar",Dijual Rumah Lebak Arum,"Tambaksari, Surabaya",4,3,190 m²,190 m²
"Rp 1,9 Miliar",Dijual Rumah Kupang Jaya,"Sukomanunggal, Surabaya",5,6,189 m²,160 m²
"Rp 1,55 Miliar","RUMAH BARU 2 LANTAI MINIMALIS DEKAT KENJERAN, MULYOSARI, BABATAN PANTAI, PAKUWON CITY","Kenjeran, Surabaya",3,3,72 m²,130 m²
"Rp 1,1 Miliar",Dijual Rumah Minimalis Setro Sby Timur,"Tambaksari, Surabaya",3,3,68 m²,100 m²
"Rp 1,5 Miliar",Dijual Rumah Minimalis Siap Huni di Wisma Brantas Permai Surabaya,"Wiyung, Surabaya",4,2,105 m²,210 m²
"Rp 1,3 Miliar",RUMAH DI GREEN MANSION REGENCY LONTAR,"Sambikerep, Surabaya",3,2,78 m²,100 m²
"Rp 1,75 Miliar",Dijual Rumah Siap Huni di Babatan Pratama Wiyung Surabaya,"Wiyung, Surabaya",4,2,135 m²,120 m²
"Rp 1,2 Miliar",Jual Rumah Terawat Taman Pondok Indah Wiyung,"Wiyung, Surabaya",2,2,96 m²,90 m²
"Rp 1,6 Miliar",SUTOREJO INDAH SIAP HUNI DEKAT PAKUWON CITY,"Sutorejo, Surabaya",3,2,120 m²,140 m²
Rp 375 Juta,Rumah Harga Bu di Perum. Sidokare Indah Dekat Rsud Sidoarjo,"Sidoarjo, Sidoarjo",2,1,90 m²,56 m²
"Rp 1,7 Miliar",Dijual Rumah Siap Huni Di Citra Garden Sidoarjo,"Sidoarjo, Sidoarjo",3,2,120 m²,112 m²
Rp 2 Miliar,Dijual Rumah Kutisari Indah Utara Surabaya,"Kutisari, Surabaya",4,3,250 m²,150 m²
"Rp 1,1 Miliar",Rumah Baru Di Tengah Kota Akses Strategis Dekat Balai Kota,"Surabaya Kota, Surabaya",3,3,66 m²,66 m²
"Rp 1,6 Miliar","Rumah Gununganyar Tambak Utara Bagus Terawt Dekat Upn, Merr","Gununganyar, Surabaya",3,1,100 m²,175 m²
Rp 370 Juta,Dijual Cepat Rumah Rangkah 2 Lt Lux ..shm,"Kenjeran, Surabaya",2,2,22 m²,46 m²
"Rp 1,4 Miliar","RUMAH 1 LANTAI BUTUH RENOVASI DEKAT KENJERAN, PAKUWON CITY, MULYOSARI, BABATAN PANTAI","Kenjeran, Surabaya",3,2,120 m²,90 m²
Rp 870 Juta,"Dkt tol sidoarjo Mutiara city, rmh 2 lantai dkt kipp9 mall, Gor","Sidoarjo, Sidoarjo",2,2,90 m²,44 m²
"Rp 1,5 Miliar",Jaman 2024 Langka Rumah Lebar 9 Harga Hitung Tanah | Kondisi Siap Huni,"Wiyung, Surabaya",3,2,135 m²,100 m²
"Rp 1,3 Miliar",Rumah Hitung Tanah di Rungkut Asri Masih Bagus Dekat Merr,"Rungkut, Surabaya",2,1,120 m²,120 m²
"Rp 1,95 Miliar",Rumah 2 Lantai Semi Furnished Darmo Permai Utara,"Darmo permai, Surabaya",3,2,84 m²,120 m²
"Rp 1,9 Miliar",Jual Rumah Royal Residence Greenwich Murah Bagus Siap Huni Shm Jarang Ada Siapa Cepat Dia Dapat,"Wiyung, Surabaya",3,2,128 m²,158 m²
Rp 850 Juta,Rumah Murah Siap Huni Perum Taman Pondok Indah Wiyung Indah Surabaya,"Wiyung, Surabaya",2,1,84 m²,77 m²
Rp 790 Juta,Dijual Cepat Rumah Murah Minimalis Di Griya Benowo Indah Kt,"Benowo, Surabaya",3,2,790 m²,790 m²
"Rp 1,7 Miliar",Tenggilis Mejoyo Murah Minimalis Siap Huni Strategis,"Tenggilis Mejoyo, Surabaya",4,3,94 m²,160 m²
"Rp 1,3 Miliar","RUMAH PURIMAS DEKAT MERR DAN UPN , STRATEGIS","Gununganyar, Surabaya",2,1,81 m²,66 m²
Rp 850 Juta,Rumah Baru 1 Lantai Dekat Kampus Upn Rungkut,"Tenggilis Mejoyo, Surabaya",3,2,100 m²,65 m²
Rp 635 Juta,BUMI WONOREJO ASRI RUNGKUT,"Wonorejo, Surabaya",2,1,72 m²,60 m²
"Rp 1,75 Miliar",Dijual Rumah Kutisari Selatan Sby,"Tenggilis Mejoyo, Surabaya",2,2,50 m²,75 m²
Rp 298 Juta,Rumah Murah Siap Huni Sidoarjo Kota Dekat Surabaya Cash No Kredit,"Sidoarjo, Sidoarjo",2,1,40 m²,57 m²
"Rp 1,1 Miliar",Dijual Rumah Baru Sidoarjo Permata Megah Asri,"Sidoarjo, Sidoarjo",4,2,120 m²,220 m²
"Rp 1,25 Miliar",Dijual Rumah Kutisari Selatan,"Tenggilis Mejoyo, Surabaya",2,2,50 m²,75 m²
"Rp 1,4 Miliar",Rumah Minimalis Bagus Siap Huni Perumahan Dekat Upn Sby Timur,"Gununganyar, Surabaya",3,2,78 m²,78 m²
"Rp 1,85 Miliar",For Sale Rungkut Asri Tengah,"Rungkut, Surabaya",5,2,120 m²,180 m²
Rp 850 Juta,"Rumah Murah Siap Huni Perum Taman Pondok Indah Wiyung Indah, Surabaya","Wiyung, Surabaya",2,1,84 m²,77 m²
Rp 850 Juta,Dijual Rumah Minimalis Siap Huni Jl Rangkah Dekat Pusat Kota,"Surabaya Kota, Surabaya",2,1,65 m²,39 m²
"Rp 1,8 Miliar",RUMAH MULYOSARI PRIMA,"Mulyorejo, Surabaya",4,3,175 m²,120 m²
"Rp 1,2 Miliar",Hitung Tanah Pandugo Puri Indah Ciamik,"Rungkut, Surabaya",3,1,189 m²,70 m²
"Rp 1,9 Miliar",Rumah 2 Lantai Full Furnish Simpang Darmo Permai Selatan,"Darmo permai, Surabaya",3,1,195 m²,150 m²
"Rp 1,63 Miliar",Jual Tenggilis Minimalis,"Tenggilis Mejoyo, Surabaya",3,2,69 m²,75 m²
Rp 710 Juta,MINIMALIS GUNUNG ANYAR SIAP HUNI,"Gununganyar, Surabaya",2,1,100 m²,50 m²
"Rp 1,9 Miliar",Dijual Rumah Manyar Tirtoyoso Sby,"Sukolilo, Surabaya",4,3,104 m²,180 m²
"Rp 1,95 Miliar","NEW Rumah Sutorejo Timur, Hook, Minimalis, Siap Huni","Mulyorejo, Surabaya",3,3,98 m²,129 m²
"Rp 1,4 Miliar","Dijual Rumah Siap Huni Tanjung Baru Sukomangunggal, Surabaya","Sukomanunggal, Surabaya",4,3,140 m²,150 m²
"Rp 1,8 Miliar","NEW Rumah Mulyosari Utara, Modern Minimalis, Row Jalan 2mbl","Mulyorejo, Surabaya",3,3,82 m²,115 m²
"Rp 1,1 Miliar","Amesta Living news surabaya, nol jln oerr utj 10jt angsuran 5 jta","Gununganyar, Surabaya",3,2,60 m²,71 m²
"Rp 1,99 Miliar",RUMAH DI GRAHA NATURA EDENIA,"Sambikerep, Surabaya",3,3,78 m²,90 m²
"Rp 1,65 Miliar",PERUMAHAN WISMA MUKTI ROW JALAN 3 MOBIL DEKAT MERR & GALAXY MALL,"Sukolilo, Surabaya",2,1,88 m²,84 m²
Rp 675 Juta,RUMAH 1 LANTAI MURAH DI WISMA LIDAH KULON,"Lakarsantri, Surabaya",2,2,120 m²,100 m²
"Rp 1,7 Miliar",RUMAH NEW GRESS 2 LT DI GRAHA NATURA SURABAYA LETAK STRATEGIS,"Surabaya Kota, Surabaya",2,2,72 m²,71 m²
"Rp 1,6 Miliar",RUMAH DAN TANAH MURAH DI BABATAN PANTAI TIMUR SURABAYA LETAK STRATEGIS,"Mulyorejo, Surabaya",2,1,267 m²,96 m²
"Rp 1,25 Miliar",Jual Rumah New Gress 2 Lantai Rungkut Mapan Barat Mewah Furnish,"Rungkut, Surabaya",2,3,48 m²,92 m²
Rp 600 Juta,Turun Harg Dijual Rumah 2 Lantai Di Wisma Gunung Anyar Rungkut,"Rungkut, Surabaya",3,2,90 m²,160 m²
"Rp 1,2 Miliar",Dijual Rumah Minimalis Di Lebakrejo Kondisi Terawat Dekat Unair C,"Mulyorejo, Surabaya",2,1,96 m²,85 m²
Rp 755 Juta,Rumah Bukit Palma Aa75825 Citraland Surabaya Murah,"Pakal, Surabaya",2,1,90 m²,54 m²
"Rp 1,8 Miliar",Rumah Baru Di Rungkut Asri Surabaya,"Rungkut, Surabaya",4,4,100 m²,155 m²
"Rp 1,17 Miliar",Rumah Baru Gress 2 lantai Simpang Darmo Permai Selatan Hanya 900jt an,"Darmo permai, Surabaya",2,2,60 m²,68 m²
"Rp 1,25 Miliar",Rumah Siap Huni Taman Pondok Indah,"Babatan, Surabaya",2,2,96 m²,70 m²
"Rp 1,25 Miliar","Rumah Sertifikat Hak Milik di Taman Pondok Indah, Surabaya","Babatan, Surabaya",3,2,119 m²,100 m²
"Rp 1,3 Miliar","Rumah Sudah Renovasi Sertifikat Hak Milik di Taman Pondok Indah, Surabaya","Babatan, Surabaya",3,1,96 m²,98 m²
"Rp 1,35 Miliar",Rumah Baru Gress Kutisari Utara,"Kutisari, Surabaya",3,3,78 m²,120 m²
"Rp 1,37 Miliar","Rumah 2 Lantai Baru SHM di Simpang Darmo Permai Selatan, Surabaya","Darmo permai, Surabaya",3,2,55 m²,105 m²
"Rp 1,45 Miliar",Rumah Baru Gress Kutisari Indah,"Kutisari, Surabaya",3,2,81 m²,82 m²
